GmtTime,Open,High,Low,Close,Volume
2023-06-12 14:00:00+00:00,1952.26,1954.29,1950.84,1952.86,38
2023-06-12 14:15:00+00:00,1952.6,1952.92,1950.35,1950.35,39
2023-06-12 14:30:00+00:00,1950.3,1951.18,1949.58,1950.68,39
2023-06-12 14:45:00+00:00,1951.27,1954.3,1950.98,1953.98,39
2023-06-12 15:00:00+00:00,1953.98,1957.33,1953.85,1956.36,39
2023-06-12 15:15:00+00:00,1956.34,1958.1,1956.02,1957.71,39
2023-06-12 15:30:00+00:00,1957.53,1958.64,1956.9,1957.68,39
2023-06-12 15:45:00+00:00,1957.76,1957.76,1954.84,1955.04,41
2023-06-12 16:00:00+00:00,1955.21,1956.08,1954.52,1954.91,37
2023-06-12 16:15:00+00:00,1954.74,1954.94,1953.12,1953.12,39
2023-06-12 16:30:00+00:00,1953.23,1954.4,1953.21,1953.98,38
2023-06-12 16:45:00+00:00,1954.09,1954.79,1953.91,1953.91,39
2023-06-12 17:00:00+00:00,1953.91,1955.71,1953.47,1955.36,40
2023-06-12 17:15:00+00:00,1955.72,1956.58,1955.41,1955.65,38
2023-06-12 17:30:00+00:00,1955.71,1956.15,1953.94,1955.05,41
2023-06-12 17:45:00+00:00,1954.54,1956.01,1954.54,1956.01,39
2023-06-12 18:00:00+00:00,1955.93,1956.58,1955.91,1956.14,39
2023-06-12 18:15:00+00:00,1956.12,1956.6,1955.88,1956.02,38
2023-06-12 18:30:00+00:00,1956.1,1957.32,1956.04,1957.32,39
2023-06-12 18:45:00+00:00,1957.32,1957.88,1956.5,1956.56,39
2023-06-12 19:00:00+00:00,1956.97,1957.53,1955.78,1955.78,39
2023-06-12 19:15:00+00:00,1955.85,1957.63,1955.85,1957.33,39
2023-06-12 19:30:00+00:00,1957.33,1957.83,1956.62,1957.83,40
2023-06-12 19:45:00+00:00,1957.93,1958.56,1957.6,1958.37,39
2023-06-12 20:00:00+00:00,1958.23,1958.58,1958.18,1958.44,39
2023-06-12 20:15:00+00:00,1958.37,1958.42,1956.5,1957.03,44
2023-06-12 20:30:00+00:00,1957.1,1957.49,1956.2,1956.86,42
2023-06-12 20:45:00+00:00,1956.86,1957.57,1956.72,1957.3,35
2023-06-12 21:00:00+00:00,1957.3,1957.43,1957.3,1957.43,2
2023-06-12 22:00:00+00:00,1957.17,1957.17,1956.1,1957.14,38
2023-06-12 22:15:00+00:00,1957.24,1957.47,1956.5,1957.33,41
2023-06-12 22:30:00+00:00,1957.23,1958.05,1957.1,1958.02,38
2023-06-12 22:45:00+00:00,1957.99,1958.27,1957.2,1958.26,40
2023-06-12 23:00:00+00:00,1958.8,1960.03,1958.26,1960.03,39
2023-06-12 23:15:00+00:00,1960.11,1960.35,1959.4,1959.92,40
2023-06-12 23:30:00+00:00,1959.9,1960.47,1959.9,1960.28,40
2023-06-12 23:45:00+00:00,1960.19,1960.48,1959.2,1959.86,40
2023-06-13 00:00:00+00:00,1959.98,1960.81,1958.8,1960.66,41
2023-06-13 00:15:00+00:00,1960.7,1960.7,1959.3,1959.94,42
2023-06-13 00:30:00+00:00,1959.8,1959.94,1958.1,1959.17,42
2023-06-13 00:45:00+00:00,1958.93,1959.17,1957.0,1957.78,35
2023-06-13 01:00:00+00:00,1957.69,1958.96,1957.69,1958.9,41
2023-06-13 01:15:00+00:00,1958.81,1959.5,1957.3,1958.8,40
2023-06-13 01:30:00+00:00,1958.4,1958.74,1956.79,1957.06,40
2023-06-13 01:45:00+00:00,1957.08,1957.42,1955.8,1956.74,41
2023-06-13 02:00:00+00:00,1956.32,1957.22,1955.6,1956.56,40
2023-06-13 02:15:00+00:00,1956.58,1957.53,1956.58,1957.27,39
2023-06-13 02:30:00+00:00,1957.28,1958.58,1956.95,1958.38,39
2023-06-13 02:45:00+00:00,1958.17,1959.26,1957.0,1958.95,42
2023-06-13 03:00:00+00:00,1958.88,1959.32,1958.45,1959.21,40
2023-06-13 03:15:00+00:00,1959.12,1960.22,1958.7,1960.22,39
2023-06-13 03:30:00+00:00,1960.18,1960.91,1959.5,1960.28,41
2023-06-13 03:45:00+00:00,1960.28,1961.99,1960.28,1961.92,40
2023-06-13 04:00:00+00:00,1961.71,1962.04,1960.6,1961.6,41
2023-06-13 04:15:00+00:00,1961.84,1961.84,1960.1,1960.76,39
2023-06-13 04:30:00+00:00,1960.71,1961.14,1960.2,1960.84,39
2023-06-13 04:45:00+00:00,1960.81,1961.23,1960.67,1960.9,38
2023-06-13 05:00:00+00:00,1960.91,1961.4,1960.68,1960.78,39
2023-06-13 05:15:00+00:00,1960.73,1961.06,1959.61,1960.24,38
2023-06-13 05:30:00+00:00,1960.29,1960.36,1959.34,1959.34,38
2023-06-13 05:45:00+00:00,1959.5,1959.5,1958.18,1958.38,38
2023-06-13 06:00:00+00:00,1958.26,1959.75,1958.26,1959.35,39
2023-06-13 06:15:00+00:00,1959.6,1961.79,1959.1,1961.08,40
2023-06-13 06:30:00+00:00,1961.1,1963.35,1961.08,1963.16,39
2023-06-13 06:45:00+00:00,1963.1,1963.16,1961.8,1962.24,40
2023-06-13 07:00:00+00:00,1962.33,1964.9,1961.87,1964.41,37
2023-06-13 07:15:00+00:00,1964.35,1965.09,1962.9,1964.02,40
2023-06-13 07:30:00+00:00,1963.79,1964.69,1962.94,1962.94,40
2023-06-13 07:45:00+00:00,1962.86,1963.14,1962.13,1962.43,39
2023-06-13 08:00:00+00:00,1962.48,1962.72,1961.78,1962.72,39
2023-06-13 08:15:00+00:00,1962.82,1963.19,1961.73,1962.38,39
2023-06-13 08:30:00+00:00,1962.77,1964.09,1961.9,1963.73,41
2023-06-13 08:45:00+00:00,1963.55,1964.46,1963.55,1964.45,39
2023-06-13 09:00:00+00:00,1963.72,1964.38,1962.76,1963.12,39
2023-06-13 09:15:00+00:00,1963.34,1963.5,1962.86,1963.22,39
2023-06-13 09:30:00+00:00,1963.25,1963.85,1962.72,1963.12,39
2023-06-13 09:45:00+00:00,1962.81,1964.42,1962.81,1964.0,39
2023-06-13 10:00:00+00:00,1963.1,1963.21,1961.99,1962.44,38
2023-06-13 10:15:00+00:00,1963.32,1963.76,1962.0,1963.33,40
2023-06-13 10:30:00+00:00,1963.43,1964.96,1963.43,1964.79,40
2023-06-13 10:45:00+00:00,1964.65,1965.91,1964.65,1965.55,39
2023-06-13 11:00:00+00:00,1965.83,1966.03,1964.97,1965.16,38
2023-06-13 11:15:00+00:00,1965.56,1965.57,1964.74,1965.22,38
2023-06-13 11:30:00+00:00,1965.27,1965.41,1964.1,1964.87,40
2023-06-13 11:45:00+00:00,1964.96,1964.96,1962.7,1963.55,40
2023-06-13 12:00:00+00:00,1963.68,1963.84,1959.0,1959.67,39
2023-06-13 12:15:00+00:00,1959.52,1961.58,1958.14,1959.47,39
2023-06-13 12:30:00+00:00,1959.04,1969.47,1959.04,1961.01,38
2023-06-13 12:45:00+00:00,1961.97,1964.29,1958.91,1960.66,37
2023-06-13 13:00:00+00:00,1962.74,1965.71,1961.56,1961.56,38
2023-06-13 13:15:00+00:00,1961.84,1962.65,1956.8,1960.44,41
2023-06-13 13:30:00+00:00,1960.87,1964.06,1955.51,1955.51,39
2023-06-13 13:45:00+00:00,1954.34,1957.63,1954.18,1954.29,39
2023-06-13 14:00:00+00:00,1953.24,1955.71,1951.1,1952.05,40
2023-06-13 14:15:00+00:00,1951.98,1955.49,1951.27,1952.91,38
2023-06-13 14:30:00+00:00,1952.97,1953.81,1951.48,1951.83,39
2023-06-13 14:45:00+00:00,1952.19,1953.88,1951.48,1952.36,39
2023-06-13 15:00:00+00:00,1952.35,1953.01,1950.43,1950.8,38
2023-06-13 15:15:00+00:00,1950.74,1951.1,1944.45,1945.33,39
2023-06-13 15:30:00+00:00,1945.12,1945.24,1942.43,1943.36,38
2023-06-13 15:45:00+00:00,1943.21,1945.48,1942.21,1942.87,40
2023-06-13 16:00:00+00:00,1943.22,1946.4,1942.37,1945.4,41
2023-06-13 16:15:00+00:00,1945.34,1946.77,1945.34,1946.47,39
2023-06-13 16:30:00+00:00,1946.72,1946.89,1945.19,1945.32,39
2023-06-13 16:45:00+00:00,1945.27,1946.15,1944.3,1945.07,40
2023-06-13 17:00:00+00:00,1944.91,1946.16,1944.47,1944.47,40
2023-06-13 17:15:00+00:00,1944.9,1946.58,1944.47,1945.21,39
2023-06-13 17:30:00+00:00,1944.92,1945.21,1943.04,1943.6,39
2023-06-13 17:45:00+00:00,1943.27,1943.6,1941.67,1942.39,39
2023-06-13 18:00:00+00:00,1942.72,1943.63,1942.39,1942.81,37
2023-06-13 18:15:00+00:00,1942.63,1943.55,1942.11,1942.11,38
2023-06-13 18:30:00+00:00,1942.31,1942.31,1940.72,1941.09,39
2023-06-13 18:45:00+00:00,1940.99,1942.37,1940.31,1940.67,39
2023-06-13 19:00:00+00:00,1940.48,1941.75,1940.1,1941.75,38
2023-06-13 19:15:00+00:00,1941.14,1941.63,1940.72,1941.26,37
2023-06-13 19:30:00+00:00,1941.3,1942.36,1940.3,1942.16,39
2023-06-13 19:45:00+00:00,1942.28,1943.73,1942.05,1943.61,37
2023-06-13 20:00:00+00:00,1943.55,1944.12,1942.64,1944.09,39
2023-06-13 20:15:00+00:00,1944.09,1944.46,1942.6,1943.1,42
2023-06-13 20:30:00+00:00,1943.26,1943.26,1942.13,1942.17,40
2023-06-13 20:45:00+00:00,1942.15,1943.38,1942.15,1943.28,39
2023-06-13 21:00:00+00:00,1943.28,1943.38,1943.28,1943.38,2
2023-06-13 22:00:00+00:00,1943.22,1944.04,1942.4,1943.61,36
2023-06-13 22:15:00+00:00,1943.68,1943.98,1943.46,1943.86,39
2023-06-13 22:30:00+00:00,1943.99,1944.98,1943.5,1944.98,41
2023-06-13 22:45:00+00:00,1944.98,1945.08,1944.01,1944.01,39
2023-06-13 23:00:00+00:00,1942.35,1944.11,1942.1,1943.31,39
2023-06-13 23:15:00+00:00,1943.18,1943.31,1942.3,1943.23,41
2023-06-13 23:30:00+00:00,1943.28,1943.28,1942.2,1943.0,41
2023-06-13 23:45:00+00:00,1943.16,1943.93,1942.5,1943.93,42
